schoolid,schoolname,CalendarYear,Firsttimebaryear,GradTotal,GradDidNotTake,GradTakers,graddidnottakepct,GradNoInfo,gradnoinfopct,graddidnottakenoinfopct,PriorYrFirstTimeTaker,EarlyFirstTimeTakers,TotalFirstTimeTakers,totalfirsttimepassers,reportpct,avgschoolpasspct,avgstatepasspct,avgpasspctdiff,UltimateBarYear,UltimateCohortTotal,UltimateDidNotTake,UltimateNoInfo,UltimateTakers,UltimatePassers,UltimateSchoolPassPct,GradDipPriv,AvgPassPctDipPriv,UltimateDipPriv,UltimatePassPctDipPriv
00131400,University of California-Irvine,2018,2017,95,3,,,0,,,3,,95,,,0.8,0.6694,0.1306,2015,114,7,0,107,101,0.9439,,,,
00131400,University of California-Irvine,2019,2018,114,4,,0.0351,0,0,0.0351,3,,113,80,,0.708,0.6179,0.0901,2016,115,1,0,114,108,0.9474,,,,
00131400,University of California-Irvine,2020,2019,143,11,,0.0769,0,0,0.0769,3,0,135,110,,0.8149,0.6974,0.1175,2017,95,2,0,93,87,0.9355,,,,
00131400,University of California-Irvine,2021,2020,141,17,124,0.1206,0,0,0.1206,8,0,132,114,,0.8636,0.7797,0.0839,2018,114,1,0,113,104,0.9204,2,86.56,0,92.04
00131400,University of California-Irvine,2022,2021,214,20,194,0.0935,0,0,0.0935,10,0,204,181,,0.8872,0.7739,0.1133,2019,143,3,0,140,137,0.9786,0,88.73,0,97.86
00131500,University of California-Los Angeles,2009,2008,,,,,,,,,,311,,0.9228,0.885,0.7807,0.1043,,,,,,,,,,,
00131500,University of California-Los Angeles,2010,2009,,,,,,,,,,352,,0.8864,0.8526,0.7319,0.1207,,,,,,,,,,,
00131500,University of California-Los Angeles,2011,2010,,,,,,,,,,346,,0.8497,0.8333,0.7124,0.1209,,,,,,,,,,,
00131500,University of California-Los Angeles,2012,2011,,,,,,,,,,324,,0.9506,0.8474,0.7215,0.1259,,,,,,,,,,,
00131500,University of California-Los Angeles,2013,2012,,,,,,,,,,319,,0.9248,0.8814,0.7143,0.1671,,,,,,,,,,,
00131500,University of California-Los Angeles,2014,2013,,,,,,,,,,326,,0.9448,0.8863,0.7197,0.1666,,,,,,,,,,,
00131500,University of California-Los Angeles,2015,2014,,,,,,,,,,328,,0.9268,0.8191,0.6642,0.1549,,,,,,,,,,,
00131500,University of California-Los Angeles,2016,2015,,,,,,,,,,326,,0.9724,0.8644,0.6502,0.2142,,,,,,,,,,,
00131500,University of California-Los Angeles,2017,2016,318,8,,,18,,,24,,316,,,0.8259,0.6197,0.2062,,,,,,,,,,,
00131500,University of California-Los Angeles,2018,2017,350,0,,,29,,,24,,345,,,0.8724,0.6809,0.1915,2015,336,0,16,320,309,0.9656,,,,
00131500,University of California-Los Angeles,2019,2018,323,3,,0.0093,9,0.0279,0.0372,9,,320,272,,0.85,0.6286,0.2214,2016,318,0,4,314,300,0.9554,,,,
00131500,University of California-Los Angeles,2020,2019,315,2,,0.0063,9,0.0286,0.0349,9,0,313,280,,0.8946,0.7094,0.1852,2017,350,0,2,348,332,0.954,,,,
00131500,University of California-Los Angeles,2021,2020,314,27,278,0.086,9,0.0287,0.1146,12,0,290,280,,0.9655,0.7832,0.1823,2018,323,0,3,320,308,0.9625,4,96.6,0,96.25
00131500,University of California-Los Angeles,2022,2021,341,6,319,0.0176,16,0.0469,0.0645,22,0,341,320,,0.9384,0.7801,0.1583,2019,316,2,1,313,307,0.9808,0,93.84,1,98.09
00132500,University of San Francisco,2009,2008,,,,,,,,,,222,,0.964,0.8598,0.7807,0.0791,,,,,,,,,,,
00132500,University of San Francisco,2010,2009,,,,,,,,,,189,,0.9524,0.7833,0.7319,0.0514,,,,,,,,,,,
00132500,University of San Francisco,2011,2010,,,,,,,,,,169,,1,0.7337,0.7124,0.0213,,,,,,,,,,,
00132500,University of San Francisco,2012,2011,,,,,,,,,,204,,1,0.7206,0.7215,-0.0009,,,,,,,,,,,
00132500,University of San Francisco,2013,2012,,,,,,,,,,219,,1,0.6667,0.7143,-0.0476,,,,,,,,,,,
00132500,University of San Francisco,2014,2013,,,,,,,,,,197,,1,0.7514,0.7143,0.0371,,,,,,,,,,,
00132500,University of San Francisco,2015,2014,,,,,,,,,,196,,1,0.6429,0.6694,-0.0265,,,,,,,,,,,
00132500,University of San Francisco,2016,2015,,,,,,,,,,160,,0.9875,0.4811,0.6406,-0.1595,,,,,,,,,,,
00132500,University of San Francisco,2017,2016,136,20,,,2,,,21,,135,,,0.3482,0.6043,-0.2561,,,,,,,,,,,
00132500,University of San Francisco,2018,2017,156,24,,,0,,,14,,146,,,0.5205,0.6657,-0.1452,2015,167,0,4,163,132,0.8098,,,,
00132500,University of San Francisco,2019,2018,166,19,,0.1145,2,0.012,0.1265,20,,165,55,,0.3333,0.6115,-0.2782,2016,136,2,5,129,87,0.6744,,,,
00132500,University of San Francisco,2020,2019,116,17,,0.1466,0,0,0.1466,15,0,114,44,,0.386,0.692,-0.306,2017,158,6,1,151,116,0.7682,,,,
00132500,University of San Francisco,2021,2020,121,32,89,0.2645,0,0,0.2645,10,0,99,77,,0.7778,0.7778,0,2018,166,4,2,160,101,0.6312,3,78.43,0,63.12
00132500,University of San Francisco,2022,2021,107,9,98,0.0841,0,0,0.0841,22,0,120,79,,0.6583,0.7698,-0.1115,2019,116,5,0,111,91,0.8198,0,65.83,0,81.98
00132600,Santa Clara University,2009,2008,,,,,,,,,,285,,0.9789,0.7849,0.7807,0.0042,,,,,,,,,,,
00132600,Santa Clara University,2010,2009,,,,,,,,,,274,,0.8467,0.8147,0.7319,0.0828,,,,,,,,,,,
00132600,Santa Clara University,2011,2010,,,,,,,,,,322,,0.8882,0.7028,0.7124,-0.0096,,,,,,,,,,,
00132600,Santa Clara University,2012,2011,,,,,,,,,,301,,0.9435,0.7711,0.7215,0.0496,,,,,,,,,,,
00132600,Santa Clara University,2013,2012,,,,,,,,,,299,,0.9398,0.7117,0.7143,-0.0026,,,,,,,,,,,
00132600,Santa Clara University,2014,2013,,,,,,,,,,317,,0.9558,0.7195,0.7109,0.0086,,,,,,,,,,,
00132600,Santa Clara University,2015,2014,,,,,,,,,,266,,0.9173,0.6066,0.6605,-0.0539,,,,,,,,,,,
00132600,Santa Clara University,2016,2015,,,,,,,,,,213,,0.9765,0.6827,0.637,0.0457,,,,,,,,,,,
00132600,Santa Clara University,2017,2016,202,22,,,5,,,40,,215,,,0.6372,0.6052,0.032,,,,,,,,,,,
00132600,Santa Clara University,2018,2017,133,17,,,2,,,25,,139,,,0.7697,0.6645,0.1052,2015,213,1,1,211,182,0.8626,,,,
00132600,Santa Clara University,2019,2018,224,30,,0.1339,0,0,0.1339,12,,206,121,,0.5874,0.6069,-0.0195,2016,202,8,0,194,179,0.9227,,,,
00132600,Santa Clara University,2020,2019,214,36,,0.1682,0,0,0.1682,26,0,204,132,,0.6471,0.6958,-0.0487,2017,134,3,0,131,116,0.8855,,,,
00132600,Santa Clara University,2021,2020,209,51,158,0.244,0,0,0.244,27,0,185,130,,0.7027,0.7781,-0.0754,2018,224,0,7,217,196,0.9032,0,70.27,0,90.32
00132600,Santa Clara University,2022,2021,213,0,175,0,38,0.1784,0.1784,36,0,211,118,,0.6743,0.771,-0.0967,2019,214,7,7,207,172,0.8309,0,55.92,0,83.09
00132800,University of Southern California,2009,2008,,,,,,,,,,207,,0.8792,0.8956,0.7807,0.1149,,,,,,,,,,,
00132800,University of Southern California,2010,2009,,,,,,,,,,205,,0.9024,0.9081,0.7319,0.1762,,,,,,,,,,,
00132800,University of Southern California,2011,2010,,,,,,,,,,195,,0.8923,0.9023,0.7124,0.1899,,,,,,,,,,,
00132800,University of Southern California,2012,2011,,,,,,,,,,200,,0.92,0.913,0.7215,0.1915,,,,,,,,,,,
00132800,University of Southern California,2013,2012,,,,,,,,,,209,,0.8995,0.8723,0.7143,0.158,,,,,,,,,,,
00132800,University of Southern California,2014,2013,,,,,,,,,,222,,0.9955,0.8598,0.7128,0.147,,,,,,,,,,,
00132800,University of Southern California,2015,2014,,,,,,,,,,214,,0.9579,0.8683,0.6642,0.2041,,,,,,,,,,,
00132800,University of Southern California,2016,2015,,,,,,,,,,211,,0.9242,0.8718,0.637,0.2348,,,,,,,,,,,
00132800,University of Southern California,2017,2016,197,4,,,4,,,5,,194,,,0.8711,0.6111,0.26,,,,,,,,,,,
00132800,University of Southern California,2018,2017,211,8,,,1,,,4,,206,,,0.8884,0.6742,0.2142,2015,216,5,0,211,199,0.9431,,,,
00132800,University of Southern California,2019,2018,199,12,,0.0603,3,0.0151,0.0754,11,,195,158,,0.8102,0.6184,0.1918,2016,197,4,4,189,164,0.8677,,,,
00132800,University of Southern California,2020,2019,224,10,,0.0446,2,0.0089,0.0536,7,1,220,193,,0.8773,0.7006,0.1767,2017,211,3,2,206,196,0.9515,,,,
00132800,University of Southern California,2021,2020,190,10,176,0.0526,4,0.0211,0.0737,2,0,178,164,,0.9213,0.7851,0.1362,2018,204,6,3,195,181,0.9282,1,92.17,4,92.96
00132800,University of Southern California,2022,2021,190,10,180,0.0526,0,0,0.0526,6,0,186,171,,0.95,0.7759,0.1741,2019,224,8,0,216,205,0.9491,171,95.8,1,94.93
00132901,McGeorge School of Law,2009,2008,,,,,,,,,,301,,0.9203,0.7978,0.7807,0.0171,,,,,,,,,,,
00132901,McGeorge School of Law,2010,2009,,,,,,,,,,256,,0.9336,0.7741,0.7319,0.0422,,,,,,,,,,,
00132901,McGeorge School of Law,2011,2010,,,,,,,,,,298,,0.9597,0.6958,0.7124,-0.0166,,,,,,,,,,,
00132901,McGeorge School of Law,2012,2011,,,,,,,,,,293,,0.9317,0.6777,0.7215,-0.0438,,,,,,,,,,,
00132901,McGeorge School of Law,2013,2012,,,,,,,,,,321,,0.9283,0.7114,0.7143,-0.0029,,,,,,,,,,,
00132901,McGeorge School of Law,2014,2013,,,,,,,,,,286,,0.9965,0.6772,0.7118,-0.0346,,,,,,,,,,,
00132901,McGeorge School of Law,2015,2014,,,,,,,,,,192,,1,0.6406,0.6634,-0.0228,,,,,,,,,,,
00132901,McGeorge School of Law,2016,2015,,,,,,,,,,228,,1,0.6932,0.646,0.0472,,,,,,,,,,,
00132901,McGeorge School of Law,2017,2016,138,15,,,5,,,25,,143,,,0.5874,0.6041,-0.0167,,,,,,,,,,,
00132901,McGeorge School of Law,2018,2017,130,2,,,14,,,13,,127,,,0.622,0.6642,-0.0422,2015,218,1,9,208,171,0.8221,,,,
00132901,McGeorge School of Law,2019,2018,135,20,,0.1481,2,0.0148,0.163,2,,115,59,,0.513,0.6095,-0.0965,2016,138,1,5,132,97,0.7348,,,,
00132901,McGeorge School of Law,2020,2019,141,9,,0.0638,5,0.0355,0.0993,2,0,129,84,,0.6512,0.692,-0.0408,2017,130,3,0,127,103,0.811,,,,
00132901,McGeorge School of Law,2021,2020,129,35,90,0.2713,4,0.031,0.3023,38,0,128,96,,0.75,0.7748,-0.0248,2018,135,2,3,130,101,0.7769,1,75.19,0,77.69
00132901,McGeorge School of Law,2022,2021,188,39,148,0.2074,1,0.0053,0.2128,20,0,168,108,,0.7229,0.7655,-0.0426,2019,164,1,2,161,141,0.8758,0,64.29,0,87.58
00134201,Whittier Law School,2009,2008,,,,,,,,,,166,,0.7952,0.8258,0.7807,0.0451,,,,,,,,,,,
00134201,Whittier Law School,2010,2009,,,,,,,,,,167,,0.7665,0.6561,0.7401,-0.084,,,,,,,,,,,
00134201,Whittier Law School,2011,2010,,,,,,,,,,144,,0.8958,0.5273,0.7156,-0.1883,,,,,,,,,,,
00134201,Whittier Law School,2012,2011,,,,,,,,,,125,,0.992,0.5646,0.7237,-0.1591,,,,,,,,,,,
00134201,Whittier Law School,2013,2012,,,,,,,,,,168,,0.9643,0.6914,0.7158,-0.0244,,,,,,,,,,,
00134201,Whittier Law School,2014,2013,,,,,,,,,,204,,0.9853,0.6569,0.7148,-0.0579,,,,,,,,,,,
00134201,Whittier Law School,2015,2014,,,,,,,,,,189,,0.9788,0.4703,0.6639,-0.1936,,,,,,,,,,,
00134201,Whittier Law School,2016,2015,,,,,,,,,,135,,0.9926,0.3807,0.6381,-0.2574,,,,,,,,,,,
00134201,Whittier Law School,2017,2016,127,12,,,4,,,17,,128,,,0.2266,0.6016,-0.375,,,,,,,,,,,
00134201,Whittier Law School,2018,2017,150,3,,,21,,,13,,139,,,0.3526,0.6663,-0.3137,2015,140,0,4,136,101,0.7426,,,,
00134201,Whittier Law School,2019,2018,86,18,,0.2093,5,0.0581,0.2674,24,,87,19,,0.2184,0.6171,-0.3987,2016,127,0,3,124,71,0.5726,,,,
00137000,University of Colorado,2009,2008,,,,,,,,,,155,,0.8645,0.9328,0.8329,0.0999,,,,,,,,,,,
00137000,University of Colorado,2010,2009,,,,,,,,,,166,,0.8494,0.9291,0.8567,0.0724,,,,,,,,,,,
00137000,University of Colorado,2011,2010,,,,,,,,,,168,,0.875,0.9524,0.8279,0.1245,,,,,,,,,,,
00137000,University of Colorado,2012,2011,,,,,,,,,,173,,0.8844,0.9346,0.8602,0.0744,,,,,,,,,,,
00137000,University of Colorado,2013,2012,,,,,,,,,,168,,0.9464,0.8868,0.8385,0.0483,,,,,,,,,,,
00137000,University of Colorado,2014,2013,,,,,,,,,,171,,0.924,0.8924,0.8199,0.0725,,,,,,,,,,,
00137000,University of Colorado,2015,2014,,,,,,,,,,157,,0.9045,0.8239,0.7838,0.0401,,,,,,,,,,,
00137000,University of Colorado,2016,2015,,,,,,,,,,158,,0.9177,0.8759,0.7575,0.1184,,,,,,,,,,,
00137000,University of Colorado,2017,2016,180,12,,,0,,,9,,177,,,0.8136,0.7554,0.0582,,,,,,,,,,,
00137000,University of Colorado,2018,2017,167,12,,,0,,,8,,163,,,0.8773,0.7554,0.1219,2015,157,4,0,153,147,0.9608,,,,
00137000,University of Colorado,2019,2018,196,17,,0.0867,0,0,0.0867,8,,187,154,,0.8235,0.7291,0.0944,2016,180,5,0,175,166,0.9486,,,,
00137000,University of Colorado,2020,2019,154,14,,0.0909,0,0,0.0909,12,0,152,133,,0.875,0.7654,0.1096,2017,167,4,0,163,158,0.9693,,,,
00137000,University of Colorado,2021,2020,182,37,145,0.2033,0,0,0.2033,6,0,151,138,,0.9139,0.7929,0.121,2018,196,5,0,191,182,0.9529,0,91.39,0,95.29
00137000,University of Colorado,2022,2021,172,23,149,0.1337,0,0,0.1337,25,0,174,147,,0.8448,0.7592,0.0856,2019,154,6,0,148,142,0.9595,0,84.48,4,96.05
00137100,University of Denver,2009,2008,,,,,,,,,,352,,0.767,0.8037,0.8329,-0.0292,,,,,,,,,,,
00137100,University of Denver,2010,2009,,,,,,,,,,317,,0.8959,0.8768,0.8567,0.0201,,,,,,,,,,,
00137100,University of Denver,2011,2010,,,,,,,,,,366,,0.7896,0.8616,0.8279,0.0337,,,,,,,,,,,
00137100,University of Denver,2012,2011,,,,,,,,,,288,,0.8993,0.8803,0.8602,0.0201,,,,,,,,,,,
00137100,University of Denver,2013,2012,,,,,,,,,,313,,0.9073,0.8873,0.8385,0.0488,,,,,,,,,,,
00137100,University of Denver,2014,2013,,,,,,,,,,257,,0.9222,0.8565,0.8199,0.0366,,,,,,,,,,,
00137100,University of Denver,2015,2014,,,,,,,,,,255,,0.9529,0.8354,0.7838,0.0516,,,,,,,,,,,
00137100,University of Denver,2016,2015,,,,,,,,,,257,,0.9494,0.8361,0.7575,0.0786,,,,,,,,,,,
00137100,University of Denver,2017,2016,279,55,,,12,,,46,,258,,,0.8334,0.7586,0.0748,,,,,,,,,,,
00137100,University of Denver,2018,2017,251,56,,,5,,,55,,245,,,0.7837,0.7537,0.03,2015,271,12,5,254,239,0.9409,,,,
00137100,University of Denver,2019,2018,230,41,,0.1783,1,0.0043,0.1826,46,,234,180,,0.7693,0.7288,0.0405,2016,280,7,4,269,258,0.9591,,,,
00137100,University of Denver,2020,2019,244,43,,0.1762,0,0,0.1762,39,0,240,194,,0.8083,0.7666,0.0417,2017,253,8,2,243,217,0.893,,,,
00137100,University of Denver,2021,2020,205,43,162,0.2098,0,0,0.2098,44,0,206,163,,0.7913,0.7934,-0.0021,2018,230,4,0,226,202,0.8938,1,79.23,0,89.38
00137100,University of Denver,2022,2021,243,42,201,0.1728,0,0,0.1728,33,0,234,186,,0.7948,0.7601,0.0347,2019,244,3,1,240,223,0.9292,0,79.49,0,92.92
00140201,Quinnipiac University,2009,2008,,,,,,,,,,120,,0.85,0.9314,0.8828,0.0486,,,,,,,,,,,
00140201,Quinnipiac University,2010,2009,,,,,,,,,,112,,0.7768,0.8966,0.8556,0.041,,,,,,,,,,,
00140201,Quinnipiac University,2011,2010,,,,,,,,,,108,,0.713,0.8831,0.8476,0.0355,,,,,,,,,,,
00140201,Quinnipiac University,2012,2011,,,,,,,,,,133,,0.7744,0.8058,0.8459,-0.0401,,,,,,,,,,,
00140201,Quinnipiac University,2013,2012,,,,,,,,,,139,,0.8345,0.8879,0.8457,0.0422,,,,,,,,,,,
00140201,Quinnipiac University,2014,2013,,,,,,,,,,163,,0.7239,0.822,0.8254,-0.0034,,,,,,,,,,,
00140201,Quinnipiac University,2015,2014,,,,,,,,,,140,,0.7214,0.8812,0.8765,0.0047,,,,,,,,,,,
00140201,Quinnipiac University,2016,2015,,,,,,,,,,113,,0.7522,0.8941,0.8414,0.0527,,,,,,,,,,,
00140201,Quinnipiac University,2017,2016,68,5,,,4,,,24,,83,,,0.6988,0.7766,-0.0778,,,,,,,,,,,
00140201,Quinnipiac University,2018,2017,90,6,,,6,,,21,,99,,,0.7879,0.7846,0.0033,2015,116,0,6,110,95,0.8636,,,,
00140201,Quinnipiac University,2019,2018,88,7,,0.0795,0,0,0.0795,15,,96,70,,0.7292,0.6779,0.0513,2016,68,4,0,64,57,0.8906,,,,
00140201,Quinnipiac University,2020,2019,76,10,,0.1316,0,0,0.1316,11,0,77,55,,0.7143,0.7243,-0.01,2017,89,3,0,86,74,0.8605,,,,
00140201,Quinnipiac University,2021,2020,126,14,109,0.1111,3,0.0238,0.1349,3,0,112,81,,0.7232,0.7501,-0.0269,2018,88,1,2,85,77,0.9059,0,72.32,0,90.59
00140201,Quinnipiac University,2022,2021,107,19,86,0.1776,2,0.0187,0.1963,13,0,99,70,,0.707,0.7487,-0.0417,2019,76,2,0,74,68,0.9189,0,70.71,0,91.89
00141706,University of Connecticut,2009,2008,,,,,,,,,,216,,0.662,0.9231,0.8828,0.0403,,,,,,,,,,,
00141706,University of Connecticut,2010,2009,,,,,,,,,,224,,0.9643,0.8888,0.8588,0.03,,,,,,,,,,,
00141706,University of Connecticut,2011,2010,,,,,,,,,,232,,0.7543,0.9428,0.8569,0.0859,,,,,,,,,,,
00141706,University of Connecticut,2012,2011,,,,,,,,,,183,,0.7049,0.907,0.8459,0.0611,,,,,,,,,,,
00141706,University of Connecticut,2013,2012,,,,,,,,,,203,,1.0493,0.8779,0.8478,0.0301,,,,,,,,,,,
00141706,University of Connecticut,2014,2013,,,,,,,,,,209,,0.9378,0.8367,0.8432,-0.0065,,,,,,,,,,,
00141706,University of Connecticut,2015,2014,,,,,,,,,,169,,0.8047,0.8971,0.8765,0.0206,,,,,,,,,,,
00141706,University of Connecticut,2016,2015,,,,,,,,,,143,,0.993,0.831,0.8414,-0.0104,,,,,,,,,,,
00141706,University of Connecticut,2017,2016,151,16,,,0,,,12,,147,,,0.7755,0.7776,-0.0021,,,,,,,,,,,
00141706,University of Connecticut,2018,2017,155,20,,,0,,,8,,143,,,0.8042,0.786,0.0182,2015,152,14,0,138,135,0.9783,,,,
00141706,University of Connecticut,2019,2018,90,10,,0.1111,2,0.0222,0.1333,20,,98,70,,0.7143,0.6755,0.0388,2016,151,7,1,143,135,0.9441,,,,
00141706,University of Connecticut,2020,2019,105,11,,0.1048,0,0,0.1048,5,0,99,77,,0.7778,0.7201,0.0577,2017,155,12,0,143,131,0.9161,,,,
00141706,University of Connecticut,2021,2020,140,31,109,0.2214,0,0,0.2214,12,0,121,103,,0.8513,0.7591,0.0922,2018,90,8,0,82,75,0.9146,0,85.13,0,91.46
00141706,University of Connecticut,2022,2021,136,24,112,0.1765,0,0,0.1765,13,0,125,97,,0.776,0.7509,0.0251,2019,105,3,0,102,95,0.9314,0,77.6,0,93.14
00142600,Yale University,2009,2008,,,,,,,,,,195,,0.7179,0.9715,0.8512,0.1203,,,,,,,,,,,
00142600,Yale University,2010,2009,,,,,,,,,,184,,0.75,0.9637,0.8246,0.1391,,,,,,,,,,,
00142600,Yale University,2011,2010,,,,,,,,,,179,,0.7039,0.9762,0.8231,0.1531,,,,,,,,,,,
00142600,Yale University,2012,2011,,,,,,,,,,197,,0.7157,0.9362,0.821,0.1152,,,,,,,,,,,
00142600,Yale University,2013,2012,,,,,,,,,,203,,0.7685,0.9359,0.7953,0.1406,,,,,,,,,,,
00142600,Yale University,2014,2013,,,,,,,,,,180,,0.7222,0.9616,0.8129,0.1487,,,,,,,,,,,
00142600,Yale University,2015,2014,,,,,,,,,,210,,0.7048,0.919,0.7546,0.1644,,,,,,,,,,,
00142600,Yale University,2016,2015,,,,,,,,,,189,,0.7196,0.9632,0.7483,0.2149,,,,,,,,,,,
00142600,Yale University,2017,2016,205,39,,,2,,,20,,184,,,0.9837,0.7571,0.2266,,,,,,,,,,,
00142600,Yale University,2018,2017,222,34,,,0,,,25,,213,,,0.9812,0.7896,0.1916,2015,212,15,3,194,192,0.9897,,,,
00142600,Yale University,2019,2018,215,18,,0.0837,1,0.0047,0.0884,20,,216,209,,0.9676,0.7502,0.2174,2016,205,19,0,186,186,1,,,,
00142600,Yale University,2020,2019,212,19,,0.0896,0,0,0.0896,19,2,214,206,,0.9626,0.7738,0.1888,2017,222,18,0,204,204,1,,,,
00142600,Yale University,2021,2020,203,38,165,0.1872,0,0,0.1872,18,9,183,181,,0.9891,0.7954,0.1937,2018,215,7,0,208,206,0.9904,0,98.91,0,99.04
00142600,Yale University,2022,2021,221,32,189,0.1448,0,0,0.1448,26,1,215,211,,0.9814,0.8069,0.1745,2019,214,6,0,208,206,0.9904,0,98.14,0,99.04
00143401,American University,2009,2008,,,,,,,,,,485,,0.9876,0.8876,0.8546,0.033,,,,,,,,,,,
00143401,American University,2010,2009,,,,,,,,,,447,,0.7897,0.8414,0.8079,0.0335,,,,,,,,,,,
00143401,American University,2011,2010,,,,,,,,,,445,,0.9326,0.8168,0.8098,0.007,,,,,,,,,,,
00143401,American University,2012,2011,,,,,,,,,,426,,0.7277,0.7968,0.8252,-0.0284,,,,,,,,,,,
00143401,American University,2013,2012,,,,,,,,,,440,,0.7591,0.7844,0.7972,-0.0128,,,,,,,,,,,
00143401,American University,2014,2013,,,,,,,,,,464,,0.7134,0.7916,0.8133,-0.0217,,,,,,,,,,,
00143401,American University,2015,2014,,,,,,,,,,382,,0.788,0.7475,0.7658,-0.0183,,,,,,,,,,,
00143401,American University,2016,2015,,,,,,,,,,375,,0.808,0.6237,0.7436,-0.1199,,,,,,,,,,,
00143401,American University,2017,2016,415,76,,,4,,,49,,384,,,0.6224,0.7413,-0.1189,,,,,,,,,,,
00143401,American University,2018,2017,377,88,,,4,,,54,,339,,,0.6283,0.7489,-0.1206,2015,480,67,14,399,299,0.7494,,,,
00143401,American University,2019,2018,365,80,,0.2192,8,0.0219,0.2411,71,,348,217,,0.6236,0.7098,-0.0862,2016,415,25,0,390,325,0.8333,,,,
00143401,American University,2020,2019,399,54,,0.1353,13,0.0326,0.1679,59,0,391,295,,0.7545,0.7535,0.001,2017,384,11,2,371,296,0.7978,,,,
00143401,American University,2021,2020,375,84,270,0.224,21,0.056,0.28,38,0,308,253,,0.8214,0.7744,0.047,2018,366,16,11,339,285,0.8407,6,82.48,0,84.07
00143401,American University,2022,2021,407,36,357,0.0885,14,0.0344,0.1229,70,0,427,341,,0.7986,0.7856,0.013,2019,400,2,20,378,342,0.9048,0,79.86,0,90.48
00143711,Catholic University of America,2009,2008,,,,,,,,,,276,,0.7754,0.8411,0.8531,-0.012,,,,,,,,,,,
00143711,Catholic University of America,2010,2009,,,,,,,,,,247,,0.753,0.7742,0.7927,-0.0185,,,,,,,,,,,
00143711,Catholic University of America,2011,2010,,,,,,,,,,259,,0.8069,0.7751,0.802,-0.0269,,,,,,,,,,,
00143711,Catholic University of America,2012,2011,,,,,,,,,,262,,0.7824,0.7902,0.8097,-0.0195,,,,,,,,,,,
00143711,Catholic University of America,2013,2012,,,,,,,,,,248,,0.7702,0.7696,0.7851,-0.0155,,,,,,,,,,,
00143711,Catholic University of America,2014,2013,,,,,,,,,,246,,0.7358,0.757,0.8019,-0.0449,,,,,,,,,,,
00143711,Catholic University of America,2015,2014,,,,,,,,,,175,,0.8514,0.7114,0.7576,-0.0462,,,,,,,,,,,
00143711,Catholic University of America,2016,2015,,,,,,,,,,144,,0.7708,0.5316,0.7272,-0.1956,,,,,,,,,,,
00143711,Catholic University of America,2017,2016,139,11,,,2,,,4,,130,,,0.6385,0.7308,-0.0923,,,,,,,,,,,
00143711,Catholic University of America,2018,2017,112,10,,,0,,,5,,107,,,0.7383,0.7332,0.0051,2015,134,3,1,130,104,0.8,,,,
00143711,Catholic University of America,2019,2018,96,8,,0.0833,5,0.0521,0.1354,6,,89,70,,0.7865,0.6977,0.0888,2016,139,7,2,130,100,0.7692,,,,
00143711,Catholic University of America,2020,2019,104,8,,0.0769,2,0.0192,0.0962,7,0,101,81,,0.802,0.741,0.061,2017,112,0,4,108,99,0.9167,,,,
00143711,Catholic University of America,2021,2020,96,17,74,0.1771,5,0.0521,0.2292,5,0,79,70,,0.886,0.7665,0.1195,2018,95,1,6,88,78,0.8864,5,89.28,0,88.64
00143711,Catholic University of America,2022,2021,118,15,103,0.1271,0,0,0.1271,11,0,114,84,,0.7369,0.7885,-0.0516,2019,104,4,2,98,89,0.9082,0,73.68,2,91
00144102,District of Columbia,2009,2008,,,,,,,,,,73,,0.7534,0.8,0.8206,-0.0206,,,,,,,,,,,
00144102,District of Columbia,2010,2009,,,,,,,,,,69,,1,0.6088,0.7688,-0.16,,,,,,,,,,,
00144102,District of Columbia,2011,2010,,,,,,,,,,78,,0.7692,0.5,0.7721,-0.2721,,,,,,,,,,,
00144102,District of Columbia,2012,2011,,,,,,,,,,69,,0.8116,0.6429,0.8119,-0.169,,,,,,,,,,,
00144102,District of Columbia,2013,2012,,,,,,,,,,84,,0.75,0.5556,0.789,-0.2334,,,,,,,,,,,
00144102,District of Columbia,2014,2013,,,,,,,,,,78,,0.9615,0.5467,0.7918,-0.2451,,,,,,,,,,,
00144102,District of Columbia,2015,2014,,,,,,,,,,110,,0.7364,0.4815,0.7475,-0.266,,,,,,,,,,,
00144102,District of Columbia,2016,2015,,,,,,,,,,60,,0.95,0.4735,0.7127,-0.2392,,,,,,,,,,,
00144102,District of Columbia,2017,2016,96,21,,,0,,,19,,94,,,0.4894,0.726,-0.2366,,,,,,,,,,,
00144102,District of Columbia,2018,2017,68,19,,,0,,,16,,65,,,0.3846,0.7259,-0.3413,2015,71,3,0,68,44,0.6471,,,,
00144102,District of Columbia,2019,2018,69,13,,0.1884,0,0,0.1884,15,,71,32,,0.4507,0.6955,-0.2448,2016,96,5,0,91,65,0.7143,,,,
00144102,District of Columbia,2020,2019,66,21,,0.3182,0,0,0.3182,8,0,53,20,,0.3774,0.7361,-0.3587,2017,68,4,0,64,41,0.6406,,,,
00144102,District of Columbia,2021,2020,78,22,56,0.2821,0,0,0.2821,11,0,67,43,,0.6418,0.7766,-0.1348,2018,69,4,0,65,49,0.7538,0,64.18,0,75.38
00144102,District of Columbia,2022,2021,44,17,27,0.3864,0,0,0.3864,13,0,40,13,,0.325,0.7868,-0.4617,2019,66,9,0,57,38,0.6667,0,32.5,1,67.24
